chrom	pos	coverage	rolling_mean	peak	trough	PTR	log2_PTR
NZ_CP040530.1	252001	589.083	637.0993201703445	False	False	0.9246329125614101	-0.11304737827496382
NZ_CP040530.1	253001	659.094	637.1756905864198	False	False	1.0343991613889223	0.048793010635385874
NZ_CP040530.1	254001	590.776	637.0151380238369	False	False	0.9274128113073088	-0.10871643860638802
NZ_CP040530.1	255001	535.352	636.6645754789272	False	False	0.8408697776176484	-0.2500457019360001
NZ_CP040530.1	256001	604.181	636.5529480717831	False	False	0.9491449247547392	-0.07529970599525626
NZ_CP040530.1	257001	506.342	636.1070201674277	False	False	0.7960012764310122	-0.3291573506772136
NZ_CP040530.1	258001	638.356	636.1146958665149	False	False	1.0035234276900835	0.0050742974357304415
NZ_CP040530.1	259001	555.982	635.8421356764928	False	False	0.8744025738534501	-0.1936304472168136
NZ_CP040530.1	260001	535.678	635.5025962335217	False	False	0.8429202385243441	-0.24653197253322048
NZ_CP040530.1	261001	529.218	635.1435266516517	False	False	0.8332258423382355	-0.26322050990744056
NZ_CP040530.1	262001	618.997	635.0891612420501	False	False	0.9746615715963747	-0.037026731139276486
NZ_CP040530.1	263001	602.687	634.9804291573453	False	False	0.9491426386161217	-0.07530318091750716
NZ_CP040530.1	264001	573.625	634.77522705314	False	False	0.9036663303055762	-0.14613792454283966
NZ_CP040530.1	265001	553.364	634.5038562962962	False	False	0.87212078304784	-0.19740014218203544
NZ_CP040530.1	266001	566.333	634.2773750461425	False	False	0.8928790814252208	-0.16346328397540666
NZ_CP040530.1	267001	576.647	634.0865459896984	False	False	0.9094137127605424	-0.13699133670057997
NZ_CP040530.1	268001	589.806	633.9404055738906	False	False	0.9303808288825874	-0.10410672546334838
NZ_CP040530.1	269001	558.301	633.6915917397661	False	False	0.8810295217381925	-0.18273773277719152
NZ_CP040530.1	270001	586.325	633.53629143898	False	False	0.9254797363987676	-0.11172669260032024
NZ_CP040530.1	271001	620.298	633.4930290486565	False	False	0.9791709956643533	-0.030367270752772894
NZ_CP040530.1	272001	659.051	633.5762797683677	False	False	1.040207818766425	0.05687178716629856
NZ_CP040530.1	273001	623.882	633.5448048340548	False	False	0.9847480324038236	-0.022173465651833854
NZ_CP040530.1	274001	558.015	633.3003718087019	False	False	0.8811221733635062	-0.1825860227503362
NZ_CP040530.1	275001	641.519	633.3268835125448	False	False	1.0129350524993037	0.018541674197269497
NZ_CP040530.1	276001	743.162	633.6800510896749	False	False	1.172771651438388	0.22992213578119655
NZ_CP040530.1	277001	626.898	633.6583137464387	False	False	0.989331294800712	-0.015474381455095011
NZ_CP040530.1	278001	531.587	633.332207312744	False	False	0.8393493870389864	-0.25265662388339694
NZ_CP040530.1	279001	653.757	633.397254423213	False	False	1.0321437224973875	0.04564387511905679
NZ_CP040530.1	280001	534.216	633.08239329806	False	False	0.8438332919305925	-0.24497008725936578
NZ_CP040530.1	281001	520.462	632.7259996483825	False	False	0.8225709079273339	-0.2817880463060028
NZ_CP040530.1	282001	518.734	632.3664034349807	False	False	0.820306071262269	-0.28576578868893915
NZ_CP040530.1	283001	648.82	632.4181443046821	False	False	1.0259351440862772	0.03693953185867904
NZ_CP040530.1	284001	624.433	632.3931125043539	False	False	0.9874127147387313	-0.018274872360094282
NZ_CP040530.1	285001	672.205	632.5175246527778	False	False	1.0627452581159849	0.08779582180200857
NZ_CP040530.1	286001	607.454	632.4394451367255	False	False	0.9604935376361227	-0.058152187661507655
NZ_CP040530.1	287001	572.413	632.2530276052449	False	False	0.9053543043804817	-0.14344560308771748
NZ_CP040530.1	288001	664.736	632.3535940832473	False	False	1.051209333227083	0.07204998988689579
NZ_CP040530.1	289001	632.906	632.3552990397804	False	False	1.000870872689856	0.001255856944480977
NZ_CP040530.1	290001	654.44	632.4232519658119	False	False	1.0348133120750254	0.04937051841350193
NZ_CP040530.1	291001	649.143	632.474539536469	False	False	1.0263543580358936	0.037528920338198504
NZ_CP040530.1	292001	605.195	632.3911158681618	False	False	0.9569947850535088	-0.06341703182490209
NZ_CP040530.1	293001	712.803	632.6362740514905	False	False	1.1267185098873806	0.1721271294283183
NZ_CP040530.1	294001	560.746	632.4177625802095	False	False	0.8866702252514305	-0.17353046483421503
NZ_CP040530.1	295001	678.216	632.5565451178451	False	False	1.0721824084100633	0.10055036971537562
NZ_CP040530.1	296001	595.982	632.4460480026855	False	False	0.9423444132225319	-0.08567365454475288
NZ_CP040530.1	297001	680.799	632.5916894243642	False	False	1.076206044722944	0.10595431510856194
NZ_CP040530.1	298001	646.02	632.632014681348	False	False	1.0211623582239913	0.030212263652357973
NZ_CP040530.1	299001	649.715	632.6831613439787	False	False	1.0269200125697062	0.038323813629728816
NZ_CP040530.1	300001	704.652	632.8979936981758	False	False	1.1133737300738595	0.15493794849306716
NZ_CP040530.1	301001	769.253	633.3038121693122	False	False	1.2146666184828556	0.2805604011894881
NZ_CP040530.1	302001	652.277	633.3601124299373	False	False	1.0298675069661185	0.04245874581820903
NZ_CP040530.1	303001	669.843	633.4680499671268	False	False	1.0574219173875632	0.08055113515913241
NZ_CP040530.1	304001	732.441	633.7600055719437	False	False	1.155707197614972	0.20877593239250483
NZ_CP040530.1	305001	757.019	634.1225320261439	False	False	1.1938055529759812	0.2555678695991963
NZ_CP040530.1	306001	792.97	634.5883603779733	False	False	1.2495816965941378	0.32144522668931114
NZ_CP040530.1	307001	694.543	634.7636663417803	False	False	1.0941757331555146	0.12984446481373751
NZ_CP040530.1	308001	817.732	635.2971017168773	False	False	1.287164694739038	0.3641966604597042
NZ_CP040530.1	309001	633.365	635.2914851421189	False	False	0.996967557117993	-0.0043815370507841
NZ_CP040530.1	310001	737.125	635.5866547504025	False	False	1.1597553134426208	0.2138204559396428
NZ_CP040530.1	311001	752.299	635.9239736673089	False	False	1.1830014768299553	0.2424518747038407
NZ_CP040530.1	312001	719.269	636.1641610630803	False	False	1.1306342671018201	0.1771323277637506
NZ_CP040530.1	313001	761.95	636.525614623244	False	False	1.1970453073612664	0.2594777583535904
NZ_CP040530.1	314001	703.855	636.7185354982489	False	False	1.1054413540030135	0.1446224891674315
NZ_CP040530.1	315001	560.695	636.5013253968253	False	False	0.8809015435285009	-0.1829473136540241
NZ_CP040530.1	316001	654.538	636.5527119341564	False	False	1.0282542006791482	0.04019696562540566
NZ_CP040530.1	317001	795.07	637.0030451388889	False	False	1.2481416000556906	0.3197816153778229
NZ_CP040530.1	318001	676.432	637.1147418948694	False	False	1.0617114242062513	0.08639169133907887
NZ_CP040530.1	319001	691.065	637.2671437539234	False	False	1.084419629622158	0.11692313346921684
NZ_CP040530.1	320001	789.667	637.6964391236306	False	False	1.2383117601930136	0.30837457647582855
NZ_CP040530.1	321001	924.507	638.5020867665419	False	False	1.4479310548252464	0.5339929082016456
NZ_CP040530.1	322001	793.608	638.9365571117336	False	False	1.2420763707549423	0.3127538823523397
NZ_CP040530.1	323001	591.315	638.8035360024829	False	False	0.9256601860727673	-0.1114454239101755
NZ_CP040530.1	324001	742.793	639.0932002476013	False	False	1.1622608403785593	0.2169338819011487
NZ_CP040530.1	325001	640.347	639.0966830246914	False	False	1.0019563815749928	0.002819704685654603
NZ_CP040530.1	326001	648.18	639.1218445675593	False	False	1.0141728146353213	0.020303507937162565
NZ_CP040530.1	327001	784.102	639.5223422344998	False	False	1.2260744437173796	0.29404657798573025
NZ_CP040530.1	328001	704.312	639.7008261401899	False	False	1.101002173546749	0.13881731700584293
NZ_CP040530.1	329001	667.095	639.7760848595848	False	False	1.0427007445056518	0.06032516325969527
NZ_CP040530.1	330001	634.123	639.76059695586	False	False	0.9911879584602661	-0.012769434018192763
NZ_CP040530.1	331001	710.747	639.9545488767457	False	False	1.110621060898012	0.15136665937563581
NZ_CP040530.1	332001	751.275	640.2578743566455	False	False	1.1733943932433608	0.23068800359939645
NZ_CP040530.1	333001	627.888	640.2242605676329	False	False	0.9807313447373966	-0.028070106961557952
NZ_CP040530.1	334001	741.141	640.4977476663656	False	False	1.1571328747061562	0.21055454004850857
NZ_CP040530.1	335001	720.028	640.7126942942944	False	False	1.1237923119239375	0.16837543569847796
NZ_CP040530.1	336001	689.196	640.8433770589997	False	False	1.0754515450606719	0.10494252496974416
NZ_CP040530.1	337001	793.77	641.2544701314217	False	False	1.2378393242815462	0.3078240600237786
NZ_CP040530.1	338001	687.632	641.3788066726244	False	False	1.0721152505292935	0.10046000134588083
NZ_CP040530.1	339001	526.78	641.0723927510398	False	False	0.8217168699769212	-0.2832867090621769
NZ_CP040530.1	340001	575.885	640.8985597037038	False	False	0.8985587364500235	-0.1543152828432628
NZ_CP040530.1	341001	632.818	640.8770688534279	False	False	0.9874249380339881	-0.018257013183239062
NZ_CP040530.1	342001	546.268	640.6261164161509	False	False	0.8527095383747112	-0.22987370024782192
NZ_CP040530.1	343001	573.283	640.4479600235155	False	False	0.8951281537050264	-0.15983384996393066
NZ_CP040530.1	344001	548.503	640.2053611844034	False	False	0.8567610227212865	-0.22303524692547483
NZ_CP040530.1	345001	507.946	639.8573102339182	False	False	0.7938426144014918	-0.33307508491101084
NZ_CP040530.1	346001	620.895	639.8075403907845	False	False	0.9704402664913373	-0.04328868142178947
NZ_CP040530.1	347001	641.883	639.8129735311228	False	False	1.0032353618237104	0.004660105952536706
NZ_CP040530.1	348001	588.405	639.6787490571511	False	False	0.9198445326928155	-0.12053804987678801
NZ_CP040530.1	349001	539.184	639.4170439814815	False	False	0.8432430837980847	-0.24597951444695382
NZ_CP040530.1	350001	488.521	639.0251062049061	False	False	0.7644785709614258	-0.38745203280549934
NZ_CP040530.1	351001	524.867	638.7293598157743	False	False	0.8217361421297197	-0.28325287318239684
NZ_CP040530.1	352001	469.637	638.2924286534596	False	False	0.7357709083135221	-0.44267146024749615
NZ_CP040530.1	353001	578.341	638.1379146620848	False	False	0.9062946844433319	-0.141947871702177
NZ_CP040530.1	354001	522.397	637.8403801770922	False	False	0.8190089812986753	-0.2880488222591563
NZ_CP040530.1	355001	623.906	637.804650997151	False	False	0.9782086082699119	-0.03178593438905903
NZ_CP040530.1	356001	460.676	637.3516365444729	False	False	0.7227972340318218	-0.46833710951524427
NZ_CP040530.1	357001	526.13	637.0679078798186	False	False	0.8258617228906989	-0.27602784883555315
NZ_CP040530.1	358001	616.295	637.0150506078597	False	False	0.9674732165463155	-0.04770637253539133
NZ_CP040530.1	359001	642.318	637.0285098702764	False	False	1.0083033805359838	0.011929785407531318
NZ_CP040530.1	360001	525.669	636.7465870604782	False	False	0.8255544838123678	-0.27656466359853116
NZ_CP040530.1	361001	547.583	636.5214264870932	False	False	0.8602742613427222	-0.21713142065365099
NZ_CP040530.1	362001	618.935	636.4771281835992	False	False	0.9724387139665778	-0.04032076493515573
NZ_CP040530.1	363001	679.323	636.5847811278616	False	False	1.0671367273286325	0.0937450338958805
NZ_CP040530.1	364001	712.854	636.7759320523531	False	False	1.1194738433383378	0.1628208198145236
NZ_CP040530.1	365001	525.571	636.4979197222223	False	False	0.8257230443571089	-0.2762701262373867
NZ_CP040530.1	366001	482.607	636.1141518426157	False	False	0.7586798668164269	-0.39843684163782944
NZ_CP040530.1	367001	513.257	635.808537037037	False	False	0.8072508783726849	-0.3089109892454092
NZ_CP040530.1	368001	588.279	635.6905977391784	False	False	0.9254171795087156	-0.1118242134447391
NZ_CP040530.1	369001	568.406	635.5240517051705	False	False	0.8943894388810518	-0.16102494222044758
NZ_CP040530.1	370001	621.615	635.4897083676268	False	False	0.9781669031222133	-0.03184744385840472
NZ_CP040530.1	371001	602.317	635.4080021893815	False	False	0.9479216470750099	-0.07716028054017308
NZ_CP040530.1	372001	704.487	635.5777294567295	False	False	1.108419894765935	0.1485045107556495
NZ_CP040530.1	373001	625.323	635.5525953159041	False	False	0.9839044079257997	-0.023409938784810975
NZ_CP040530.1	374001	743.589	635.8167430046183	False	False	1.169502074585348	0.2258944208962736
NZ_CP040530.1	375001	692.437	635.9548411924119	False	False	1.088814732036137	0.12275849224448884
NZ_CP040530.1	376001	644.15	635.9747807515545	False	False	1.0128546280385278	0.018427123341469134
NZ_CP040530.1	377001	628.028	635.9554924487594	False	False	0.9875345168916863	-0.018096919896913293
NZ_CP040530.1	378001	546.885	635.7398253968254	False	False	0.860233979613653	-0.21719897540217684
NZ_CP040530.1	379001	619.038	635.6994828234031	False	False	0.9737903155915708	-0.03831694190559286
NZ_CP040530.1	380001	589.396	635.5879081659973	False	False	0.927324123740357	-0.10885440869876027
NZ_CP040530.1	381001	603.165	635.5099684829061	False	False	0.94910391640257	-0.07536203981054544
NZ_CP040530.1	382001	610.097	635.4490261124434	False	False	0.9601037611662695	-0.05873776443825642
NZ_CP040530.1	383001	625.473	635.4251600212654	False	False	0.9843377935791332	-0.0227746070736189
NZ_CP040530.1	384001	531.268	635.176574913816	False	False	0.8364099385624937	-0.2577178901697744
NZ_CP040530.1	385001	580.331	635.0459902116403	False	False	0.9138409012024381	-0.12998507952268107
NZ_CP040530.1	386001	633.456	635.0422135128002	False	False	0.9975021920133058	-0.0036080832233050734
NZ_CP040530.1	387001	580.499	634.9129641916799	False	False	0.914296970985692	-0.12926525457046123
NZ_CP040530.1	388001	631.98	634.9060304701865	False	False	0.9953913960023036	-0.006664178234551674
NZ_CP040530.1	389001	649.938	634.9414832285115	False	False	1.0236187383681958	0.0336784627121824
NZ_CP040530.1	390001	539.474	634.7168538562092	False	False	0.8499443440369305	-0.23455972094382221
NZ_CP040530.1	391001	573.439	634.573009128847	False	False	0.9036611890997808	-0.14614613245427313
NZ_CP040530.1	392001	599.465	634.4907889669529	False	False	0.9447970095452762	-0.08192369653779995
NZ_CP040530.1	393001	525.289	634.2356446002077	False	False	0.8282237122309918	-0.27190758690506905
NZ_CP040530.1	394001	612.133	634.1841232841233	False	False	0.9652291464347428	-0.05105661449533673
NZ_CP040530.1	395001	623.9	634.1602067183462	False	False	0.9838207970010594	-0.0235325423539044
NZ_CP040530.1	396001	663.7	634.2287445217839	False	False	1.046467864682541	0.06552800946751539
NZ_CP040530.1	397001	609.283	634.1709997427984	False	False	0.9607550648754165	-0.05775941802927597
NZ_CP040530.1	398001	604.672	634.1028727226071	False	False	0.9535865961366148	-0.06856413784477709
NZ_CP040530.1	399001	650.164	634.1398799283154	False	False	1.0252690622035883	0.03600256706520663
NZ_CP040530.1	400001	671.011	634.2246411238825	False	False	1.0580020965614485	0.08134248633266437
NZ_CP040530.1	401001	658.532	634.2803919469928	False	False	1.0382348380320638	0.05413280337294527
NZ_CP040530.1	402001	617.933	634.2429837274346	False	False	0.9742843292777459	-0.03758523369068345
NZ_CP040530.1	403001	609.112	634.1856070522578	False	False	0.9604632984832283	-0.058197608646617445
NZ_CP040530.1	404001	665.883	634.2578106808403	False	False	1.0498617262359164	0.07019932788185035
NZ_CP040530.1	405001	628.024	634.243642929293	False	False	0.9901936061975062	-0.014217461217395155
NZ_CP040530.1	406001	532.38	634.012659611993	False	False	0.8396993213444811	-0.25205527325912636
NZ_CP040530.1	407001	597.991	633.931162644545	False	False	0.9433058906670325	-0.08420241795495836
NZ_CP040530.1	408001	644.654	633.9553676950088	False	False	1.0168760023972827	0.024143768051829897
NZ_CP040530.1	409001	573.914	633.8201393893894	False	False	0.9054840077390064	-0.14323893373331092
NZ_CP040530.1	410001	590.907	633.7237053682896	False	False	0.9324363204254659	-0.10092289321213617
NZ_CP040530.1	411001	675.547	633.8174795714997	False	False	1.065838386875528	0.09198869876384427
NZ_CP040530.1	412001	673.17	633.9055165299528	False	False	1.0619405927952543	0.08670306098487646
NZ_CP040530.1	413001	691.721	634.0345689484127	False	False	1.0909831007278736	0.12562875456260478
NZ_CP040530.1	414001	575.691	633.9046278148973	False	False	0.9081665833304251	-0.13897114219297543
NZ_CP040530.1	415001	570.764	633.7643153086419	False	False	0.9005934638684084	-0.15105208764825756
NZ_CP040530.1	416001	508.784	633.48719709288	False	False	0.8031480388788403	-0.31626216035556426
NZ_CP040530.1	417001	610.098	633.4354510816125	False	False	0.9631573334871563	-0.05415661073188425
NZ_CP040530.1	418001	568.109	633.2912425803287	False	False	0.8970738292310102	-0.156701370966555
NZ_CP040530.1	419001	554.434	633.1175482134116	False	False	0.8757204749174178	-0.1914576517781241
NZ_CP040530.1	420001	600.731	633.0463689865691	False	False	0.9489526035220737	-0.07559206282670489
NZ_CP040530.1	421001	588.099	632.9478001949318	False	False	0.9291429716935276	-0.10602748678000819
NZ_CP040530.1	422001	588.116	632.8496999756868	False	False	0.9293138639752766	-0.10576216402042769
NZ_CP040530.1	423001	565.333	632.7022836001942	False	False	0.8935213522277011	-0.16242588953223927
NZ_CP040530.1	424001	600.743	632.6326555313483	False	False	0.949592144426114	-0.07462009466361472
NZ_CP040530.1	425001	548.309	632.449343236715	False	False	0.8669611343003281	-0.20596077572974747
NZ_CP040530.1	426001	645.14	632.4768717763317	False	False	1.020021488197827	0.02859954493196805
NZ_CP040530.1	427001	645.181	632.5043698893699	False	False	1.0200419644734589	0.028628505816760536
NZ_CP040530.1	428001	547.781	632.321382049436	False	False	0.8663015604890196	-0.20705877883737506
